imsi,app,throughput,latency,packet_loss,sinr,rsrp,cell_load,prb_utilization,mobility,shannon_capacity,spectral_efficiency,rsrp_sinr_gap,lqi,congestion_index,congestion_index_sq,goodput,ho_risk,r_factor_proxy,mos_from_r,tput_lat_ratio,sinr_x_tput,loss_x_latency,load_x_mobility,sinr_per_prb,goodput_lat_ratio,free_prb_ratio,lqi_x_free_prb,log_throughput,log_latency,log_packet_loss,log_mobility,sqrt_throughput,sqrt_cell_load,cell_load_sq,latency_sq,packet_loss_sq,sinr_exp,sinr_tier,latency_tier,tput_tier,load_tier,mobility_tier,loss_tier,composite_quality,kpi_mean,kpi_std,kpi_min,kpi_max,kpi_range,avg_impairment,avg_benefit,health_score,n_kpi_poor,video_stall_risk,video_loss_flag,volte_lat_cliff,volte_loss_cliff,game_lat_cliff,game_loss_cliff,poor_signal_flag,saturated_cell_flag,high_mobility_flag,qoe_score,qoe_category
310150422583550,volte,10.95,10.43,0.81,12.47,-100.12,45.99,48.4,11.68,4.221906321786264,2.593615103086209,-5.07714285714286,0.4653943310184494,0.47195,0.22273680249999997,10.861305,0.0586336,82.50966775065622,4.11522767012681,0.958005249343832,136.5465,8.4483,537.1632,0.25242914979757086,0.9502454068241469,0.516,0.2401434748055199,2.4807312783775197,2.4362414778067194,0.5933268452777344,2.5400259490090797,3.3090784215548594,6.7815927332743895,2115.0801,108.7849,0.6561000000000001,0.7126343981874044,2,3,2,2,1,2,12,0.29175576477004217,0.17412026772924774,0.027846153846153843,0.4991428571428571,0.47129670329670326,0.7687914474188736,0.3926677850849017,0.5807296162518877,0,0,0,0,1,0,0,0,0,0,4.5,Excellent
310150657024641,video,0.5,54.43,2.9,-4.26,-101.12,75.14,66.38,29.94,0.45940329143079345,1.0883683450389954,17.82285714285713,0.17024882715865397,0.7075999999999999,0.5006977599999999,0.4855,0.1552888,74.05873452365248,3.781120959085781,0.009020386072523904,-2.13,157.847,2249.6916,-0.06322350845948353,0.00875879487642071,0.33620000000000005,0.05723765569073947,0.4054651081081644,4.0151209634317135,1.3609765531356006,3.43204984514492,0.7071067811865476,8.668333173107735,5646.0196000000005,2962.6249,8.41,-0.5311207751332474,0,2,0,1,1,0,4,0.3699208344975388,0.28655673164515816,0.0,0.7237777777777777,0.7237777777777777,0.4911367926689792,0.1383502131084021,0.31474350288869063,3,1,1,0,0,0,0,1,0,0,1.0,Poor
310150585585602,volte,0.5,132.17,2.56,5.86,-104.47,92.46,83.93,39.45,2.2794069825976875,0.21935529890769373,0.015714285714281573,0.3157771035140532,0.8819499999999999,0.7778358024999998,0.4872,0.22664025000000004,73.27858428413568,3.7467567195536557,0.003754599384245701,2.93,338.35519999999997,3647.547,0.06899799835158366,0.0036584816400090114,0.16069999999999995,0.05074538053470833,0.4054651081081644,4.8916265075140535,1.269760544863939,3.700066643504501,0.7071067811865476,9.615612304996494,8548.851599999998,17468.908899999995,6.5536,0.44345096558953523,1,1,0,0,2,0,4,0.49708811192965635,0.31025798989452913,0.0,0.9162222222222222,0.9162222222222222,0.33151900124100503,0.2114333005474253,0.2714761508942152,4,0,0,0,1,0,0,0,1,0,1.36,Poor
310150487813846,gaming,24.05,29.11,0.59,23.1,-93.71,47.3,38.32,45.58,7.680702666300272,3.131223931570922,-13.852857142857133,0.7011175821883104,0.42810000000000004,0.18326961000000003,23.908105,0.1801169666666666,82.95734194922605,4.1307087859674265,0.7987379608103621,555.5550000000001,17.174899999999997,2155.9339999999997,0.5874872838250255,0.7940254068415808,0.6168,0.4324493246937499,3.2208738275308737,3.4048573424936426,0.4637340162321401,3.841171264456195,4.904079934095692,6.877499545619759,2237.2899999999995,847.3920999999999,0.34809999999999997,0.9007387484403544,3,3,3,2,2,2,15,0.4168551614395187,0.2307666619016593,0.12364102564102564,0.8028571428571429,0.6792161172161173,0.7223343863596462,0.6488377411047934,0.6855860637322198,0,0,0,0,0,0,0,0,0,0,4.84,Excellent
310150247008630,video,16.32,7.18,0.73,10.44,-102.84,16.17,12.82,25.57,3.592904019865212,4.542286659973802,-4.897142857142853,0.40789456051980555,0.14495000000000002,0.021010502500000007,16.200864,0.13995313333333334,82.91039609828466,4.129096979818985,1.9951100244498778,170.3808,5.2414,413.46690000000007,0.7554269175108538,1.9805457212713937,0.8718,0.3556024778611665,2.851861903134289,2.1016921506146558,0.5481214085096876,3.279782759771722,4.039801975344831,4.02119385257662,261.4689000000001,51.5524,0.5328999999999999,0.6479563128980155,2,3,3,3,1,2,14,0.21187690578550117,0.17084732781002543,0.011179487179487179,0.4411428571428571,0.4299633699633699,0.9007895106160835,0.39965426645480867,0.650221888535446,0,0,0,0,0,0,0,0,0,0,4.84,Excellent
310150177582731,gaming,13.51,20.01,1.37,9.28,-102.31,23.78,26.54,62.59,3.2437108352662314,4.164982850233366,-2.710000000000008,0.3924319632797829,0.2516,0.06330256,13.324912999999999,0.3370471500000001,80.11292744082735,4.02826150572258,0.6430271299381246,125.37279999999998,27.413700000000006,1488.3902,0.3369644153957879,0.6342176582579723,0.7346,0.2882805202253285,2.6748380668960965,3.044998514856909,0.8628899551470398,4.152456225279317,3.675595189897821,4.876474136094644,565.4884000000001,400.40010000000007,1.8769000000000002,0.6046563925739001,2,3,2,3,2,1,13,0.296485005998094,0.14864019236607764,0.07697435897435899,0.5329983820148173,0.4560240230404583,0.7467968585731407,0.3686214469501519,0.5577091527616463,0,0,0,0,0,0,0,0,0,0,4.12,Excellent
310150446408467,gaming,15.84,30.31,0.77,13.85,-97.67,64.63,57.56,36.98,4.659131140534441,3.399775520845936,-4.598571428571432,0.5094979583320913,0.61095,0.3732599025,15.718032,0.17053943333333335,82.1934779532865,4.104145238074116,0.5059086553816672,219.384,23.3387,2390.0173999999997,0.23650956284153005,0.5020131587352283,0.4244,0.21623093351613956,2.8237570088141806,3.443937535338314,0.5709795465857378,3.63705970538414,3.97994974842648,8.039278574598594,4177.036899999999,918.6960999999999,0.5929,0.7496762002083039,2,2,3,1,2,2,12,0.39620974794094055,0.17730510900313623,0.12979487179487179,0.607,0.47720512820512817,0.6444897245667539,0.46404220212043157,0.5542659633435927,0,0,0,0,0,0,0,0,0,0,4.27,Excellent
310150633215492,gaming,10.06,27.71,1.25,10.8,-83.71,46.52,42.37,28.96,3.7029505232491933,2.7167524753133203,13.718571428571437,0.5737154779291229,0.44445,0.19753580250000002,9.93425,0.06617359999999997,80.37945229220023,4.038262283136094,0.350400557297109,108.64800000000001,34.6375,1347.2192000000002,0.24902005994927373,0.3460205503308952,0.5763,0.3306322299305536,2.403334996094189,3.3572454941329726,0.8109302162163288,3.3998631586490187,3.1717503054307414,6.820557161991974,2164.1104000000005,767.8441,1.5625,0.6604044743550609,2,3,2,2,1,1,11,0.35975374285202677,0.1928545274012431,0.11646153846153846,0.7571458376799499,0.6406842992184114,0.7144283271730432,0.48339052622714335,0.5989094267000933,0,0,0,0,0,0,0,0,0,0,4.28,Excellent
310150508847140,volte,24.63,29.65,0.04,21.29,-99.57,40.95,41.04,5.32,7.083064786474968,3.4773083040311454,-17.127142857142843,0.6211843581413371,0.40995000000000004,0.16805900250000003,24.620148,0.02621873333333333,85.30893784967357,4.207846930661951,0.8035889070146819,524.3727,1.186,217.854,0.5064224548049476,0.803267471451876,0.5896,0.3662502975601324,3.24376354037598,3.4226326623822203,0.039220713153281295,1.843719208158766,4.962862077471023,6.3992187023104625,1676.9025000000001,879.1225,0.0016,0.8810438094152798,3,3,3,2,1,3,15,0.3339246790817794,0.2649365724704266,0.00909090909090909,0.7511428571428571,0.7420519480519481,0.8231594884530316,0.5957316249731307,0.7094455567130811,0,0,0,0,0,0,0,0,0,0,4.89,Excellent
310150784667813,volte,17.66,13.64,1.23,14.9,-91.53,31.82,36.16,30.49,4.995618123669663,3.5350980725138736,0.04142857142858247,0.5787393520312359,0.3398999999999999,0.11553200999999995,17.442782,0.10940828333333333,80.79301766149891,4.053620405504208,1.2062841530054644,263.134,16.7772,970.1918,0.40096878363832084,1.1914468579234974,0.6384000000000001,0.3694672023367411,2.926382195419198,2.6837575085331657,0.8020015854720274,3.4496700351129332,4.202380277890139,5.640921910468181,1012.5124000000001,186.04960000000003,1.5129,0.7746273444605613,2,3,3,2,2,1,13,0.3406442939549382,0.18281856894074416,0.04430769230769231,0.5939912372209472,0.5496835449132549,0.7742140358404301,0.5320748436138851,0.6531444397271576,0,0,0,0,1,0,0,0,0,0,4.42,Excellent
310150202368511,gaming,20.97,18.43,0.79,15.72,-102.87,38.42,28.03,56.92,5.260214480772868,3.9865294612319566,-12.469999999999999,0.4981584811182974,0.33225,0.1103900625,20.804336999999997,0.3118267333333334,82.39802494155859,4.111328520270046,1.0792588780236747,329.6484,14.559700000000001,2186.8664000000003,0.5415087840165346,1.0707327328872875,0.7197,0.3585246588608387,3.089677886396519,2.9668182633893485,0.5822156198526637,4.059062748077461,4.5793012567421245,6.198386886924694,1476.0964000000001,339.6649,0.6241000000000001,0.7923704921945838,3,3,3,2,2,2,15,0.3405552744310614,0.1825357986151296,0.06887179487179487,0.592,0.5231282051282051,0.7484530203221166,0.48890243235302483,0.6186777263375707,0,0,0,0,0,0,0,0,0,0,4.73,Excellent
310150323540957,gaming,0.5,37.65,2.54,-5.0,-97.04,55.86,46.7,40.05,0.39640916116311387,1.261323019208077,22.959999999999994,0.19161276862090543,0.5128,0.26296384000000006,0.4873,0.18049200000000004,75.61216376718535,3.8479494069457094,0.0129366106080207,-2.5,95.631,2237.1929999999998,-0.10482180293501048,0.012608020698576973,0.5329999999999999,0.10212960567494257,0.4054651081081644,3.654546775033431,1.264126727145683,3.714790835898437,0.7071067811865476,7.473954776421918,3120.3396,1417.5224999999998,6.4516,-0.6487212707001282,0,2,0,2,2,0,6,0.31242675606791015,0.22882006429074253,0.0,0.5772727272727273,0.5772727272727273,0.5959235746017966,0.15967730718408785,0.3778004408929422,3,0,0,0,0,0,1,1,0,0,2.17,Fair
310150584291464,video,0.5,200.0,3.32,3.22,-107.55,96.24,91.98,58.16,1.631774768335085,0.30641483720829604,0.7071428571428555,0.24481580876874015,0.9411,0.8856692100000001,0.4834,0.36398466666666657,66.77907344714917,3.4425414214590355,0.0024875621890547263,1.61,664.0,5597.318399999999,0.034631103463110345,0.0024049751243781095,0.08019999999999994,0.019634227863252945,0.4054651081081644,5.303304908059076,1.463255402256019,4.080245637842599,0.7071067811865476,9.810198774744578,9262.137599999998,40000.0,11.0224,0.2753018096700971,1,0,0,0,2,0,3,0.5815192970431514,0.38761010453015116,0.0,1.0,1.0,0.16849131482961363,0.16487031683109296,0.1666808158303533,4,1,1,0,0,0,0,0,1,0,1.22,Poor
310150899407329,video,0.5,66.39,2.76,-1.08,-96.71,76.44,77.23,32.29,0.8317395387181445,0.6011497310451143,17.690000000000012,0.261566784894638,0.7683500000000001,0.5903617225000002,0.4862,0.14374431666666665,74.21396297576857,3.7878959385174586,0.0074194984419053275,-0.54,183.23639999999997,2468.2475999999997,-0.013805445481273168,0.007214720284908741,0.2277,0.05955875692050908,0.4054651081081644,4.2104966389581255,1.324418957401803,3.5052570515869337,0.7071067811865476,8.742997197757758,5843.0736,4407.6321,7.617599999999999,-0.11404774538646767,0,2,0,1,2,0,5,0.41648381107337656,0.2879668552078274,0.0,0.7786657400972898,0.7786657400972898,0.45320929472991656,0.19930565407886502,0.3262574744043908,3,1,1,0,0,0,0,1,0,0,1.2,Poor
310150577033524,volte,13.35,10.58,0.83,9.47,-95.43,43.08,36.6,8.99,3.3002930443073923,4.045095335708791,3.8985714285714153,0.4531061726923191,0.39840000000000003,0.15872256,13.239195,0.03810261666666668,82.425925227483,4.112304372289421,1.1528497409326424,126.42450000000001,8.7814,387.2892,0.25186170212765957,1.1432810880829016,0.634,0.2872693134869303,2.66374994220563,2.449279472144849,0.6043159668533294,2.301584592660462,3.653765181289022,6.563535632568776,1855.8863999999999,111.9364,0.6889,0.6120970113988891,2,3,2,2,1,2,12,0.27752999741116247,0.16701368490093824,0.028615384615384615,0.5126225745879406,0.484007189972556,0.8061104264210048,0.4169307037981078,0.6115205651095563,0,0,0,0,1,0,0,0,0,0,3.96,Good
310150290978987,volte,24.99,19.7,0.58,17.71,-100.8,27.01,25.13,1.14,5.907374010220034,4.230306047452917,-13.242857142857147,0.54954795982236,0.2607,0.06796448999999999,24.845057999999998,0.005851999999999999,83.22455175582783,4.139830629095154,1.2072463768115942,442.5729,11.425999999999998,30.7914,0.6777650210486031,1.200244347826087,0.7487,0.411446557519001,3.2577118486533987,3.0301337002713233,0.4574248470388754,0.76080582903376,4.998999899979995,5.197114584074513,729.5401,388.09,0.3364,0.8298372590253034,3,3,3,3,0,2,14,0.28118658491638404,0.24540915533621957,0.009707911095972067,0.6488571428571429,0.6391492317611709,0.883770371659681,0.5561148458764923,0.7199426087680867,0,0,0,0,1,0,0,0,0,0,4.55,Excellent
310150952350451,video,14.29,5.05,0.58,11.66,-95.68,27.94,26.34,20.77,3.9685956907834647,3.60076992302003,0.519999999999996,0.48856265387022735,0.27140000000000003,0.07365796000000002,14.207118,0.08889560000000002,83.57615175582782,4.1516966296335225,2.36198347107438,166.6214,2.929,580.3138,0.4264813460131675,2.348283966942149,0.7365999999999999,0.3598752508408094,2.727199019940971,1.80005827204275,0.4574248470388754,3.080532875246456,3.7802116342871597,5.285830114561004,780.6436000000001,25.502499999999998,0.3364,0.688389104720029,2,3,2,3,1,2,13,0.2536792523148582,0.1752025234286429,0.0002564102564102555,0.5074066346755683,0.5071502244191581,0.8604937903528972,0.4439676567611173,0.6522307235570073,0,0,0,0,0,0,0,0,0,0,4.85,Excellent
310150158436437,gaming,2.75,20.96,2.09,3.04,-99.33,53.32,48.1,46.05,1.5915474190739094,1.7278781436497643,9.184285714285721,0.3103301362105451,0.5071,0.25715041,2.692525,0.22510775,77.51610009569629,3.926760794167857,0.12522768670309653,8.36,43.8064,2455.386,0.06191446028513238,0.12261042805100181,0.5189999999999999,0.16106134069327288,1.3217558399823195,3.08922261664133,1.128171090909654,3.8512108660313884,1.6583123951777,7.302054505411474,2843.0224,439.32160000000005,4.368099999999999,0.2621391335494089,1,3,1,2,2,1,10,0.3236795153907923,0.17580315755482917,0.05686125852918878,0.48133333333333334,0.42447207480414456,0.625678666614414,0.23927648539946955,0.43247757600694176,1,0,0,0,0,0,1,0,0,0,3.21,Good
310150227812971,volte,9.52,86.45,2.01,12.59,-95.73,88.28,78.92,53.87,4.259660917314644,2.234919676658572,-0.8585714285714374,0.5040882358200947,0.836,0.698896,9.328648,0.23101251666666667,76.21967663642552,3.8734790719059107,0.10886220697541452,119.85679999999999,173.7645,4755.643599999999,0.15753253253253252,0.10667407661520868,0.2108,0.10626180011087595,2.3532782073095637,4.471067201464611,1.1019400787607843,4.004966751070884,3.0854497241083023,9.395743717237076,7793.3584,7473.602500000001,4.040099999999999,0.7160621775994291,2,1,2,0,2,1,8,0.529769313263092,0.2080495381951693,0.22795046752590345,0.8697777777777778,0.6418273102518743,0.399746167337138,0.41229511426347526,0.40602064080030664,2,0,0,0,1,0,0,0,1,0,3.14,Good
310150701781527,gaming,24.2,12.27,0.22,20.48,-94.72,26.84,30.44,20.32,6.81616863543601,3.5503816431695427,-11.120000000000005,0.6477743375756311,0.2864,0.08202496,24.14676,0.0837184,84.93150429587497,4.1959522808664635,1.8236623963828185,495.616,2.6994,545.3888000000001,0.6513994910941475,1.8196503391107763,0.6956,0.450591829217609,3.2268439945173775,2.5855058483441162,0.1988508587451652,3.0596455992976437,4.919349550499537,5.180733538795447,720.3856,150.5529,0.0484,0.8710073689634806,3,3,3,3,1,3,16,0.3173181661745452,0.26356394317104875,0.03728205128205128,0.728,0.6907179487179487,0.8631658208767009,0.6181248112599554,0.7406453160683282,0,0,0,0,0,0,0,0,0,0,5.0,Excellent
310150590648144,video,7.92,26.57,1.78,2.49,-85.94,31.26,18.51,32.39,1.472066329047542,5.380192348482291,23.36,0.41264786146463595,0.24885000000000002,0.061926322500000006,7.779024,0.08604943333333333,78.46276295982994,3.9645945336490644,0.2872687704026115,19.7208,47.2946,1012.5114000000001,0.12762685802152743,0.28215538628944503,0.8149,0.33626674230753184,2.188295946591918,3.3167282250357055,1.0224509277025458,3.508256453955563,2.814249455894058,5.591064299397745,977.1876000000001,705.9649000000001,3.1684,0.22042002661529958,1,3,2,2,2,1,11,0.2797382777988693,0.19906847584725035,0.09856381746583277,0.7106196536615897,0.612055836195757,0.7748458452129343,0.3707118161518752,0.5727788306824048,1,0,1,0,0,0,0,0,0,0,3.89,Good
310150608816073,volte,24.51,17.35,0.32,18.7,-82.97,23.17,17.12,27.86,6.231336863029601,3.933345370143179,3.17285714285714,0.7153197222139429,0.20145000000000002,0.04058210250000001,24.431568000000002,0.06022403333333332,84.3770924230345,4.178138065167107,1.3356948228882835,458.337,5.5520000000000005,645.5162,1.0320088300220749,1.331420599455041,0.8288,0.5928569857709158,3.23907053215372,2.9096295745005794,0.2776317365982795,3.3624565533457247,4.950757517794625,4.813522618623496,536.8489000000001,301.02250000000004,0.1024,0.8458763381848686,3,3,3,3,1,2,15,0.3323258775787049,0.30091766947692883,0.06333333333333334,0.7725850198205716,0.7092516864872382,0.8795787328032756,0.6855002282153388,0.7825394805093072,0,0,0,0,0,0,0,0,0,0,4.71,Excellent
310150382508445,volte,8.64,50.55,1.68,8.63,-96.59,72.89,67.34,27.22,3.052168079656046,2.8307746410131043,3.9385714285714215,0.4290253882149563,0.70115,0.49161132250000006,8.494848000000001,0.12062996666666667,78.2445318196628,3.9559554368025895,0.16760426770126094,74.56320000000001,84.92399999999999,1984.0657999999999,0.12628036289142522,0.16478851600387975,0.3266,0.14011969179100472,2.265921108622454,3.942552210462969,0.9858167945227653,3.340030946424668,2.939387691339814,8.537564055396597,5312.9521,2555.3025,2.8223999999999996,0.5781055016026361,2,2,2,1,1,1,9,0.41170781913843474,0.19269635977750643,0.2057113975233763,0.6987777777777778,0.4930663802544015,0.5579796058478007,0.36118686078216045,0.4595832333149806,1,0,0,0,1,0,0,0,0,0,3.34,Good
310150720847085,video,7.5,40.64,0.92,10.38,-104.91,68.21,57.54,16.36,3.574634802634867,2.0981164270184305,-6.881428571428572,0.3895907961014575,0.62875,0.39532656250000003,7.431,0.09518793333333332,81.34646992887583,4.073864205927336,0.18011527377521613,77.85000000000001,37.3888,1115.9155999999998,0.17731465664502905,0.17845821325648414,0.4246,0.16542025202467886,2.1400661634962708,3.7290612437467683,0.6523251860396903,2.854168709232204,2.7386127875258306,8.258934555982387,4652.6041,1651.6096,0.8464,0.6458377012964298,2,2,2,1,1,2,10,0.33246665094125843,0.1917101843874639,0.13931703993868685,0.6467777777777777,0.5074607378390908,0.6542862380422423,0.31038813258042625,0.4823371853113343,0,0,0,0,0,0,0,0,0,0,4.08,Excellent
310150314126719,volte,27.21,8.5,0.37,24.35,-96.91,32.14,29.71,10.21,8.094183967636448,3.361673036935617,-18.838571428571427,0.6958405412655361,0.30925,0.09563556250000002,27.109323,0.04579185000000001,84.37556235081286,4.178088343456302,2.8642105263157895,662.5635000000001,3.145,328.1494,0.7929013350700098,2.853612947368421,0.7029,0.4891063164555453,3.339676525013905,2.2512917986064953,0.31481073984003355,2.4168062370840686,5.21632054229799,5.669215113223347,1032.9796000000001,72.25,0.1369,0.9124022529519423,3,3,3,2,1,2,14,0.33232381604425715,0.3011839535744033,0.017948717948717947,0.8385714285714286,0.8206227106227106,0.8673462856883365,0.6651073189319134,0.766226802310125,0,0,0,0,0,0,0,0,0,0,4.96,Excellent
310150882144223,video,15.0,19.72,0.24,12.73,-97.5,45.09,45.11,14.17,4.303776736432842,3.4853109068182415,-2.828571428571422,0.4917166939882567,0.451,0.203401,14.964,0.06494583333333334,84.66570568488126,4.1874621735383695,0.7239382239382239,190.95000000000002,4.732799999999999,638.9253,0.27607894166124486,0.7222007722007723,0.5488999999999999,0.26990329333015406,2.772588722239781,3.031099417391282,0.2151113796169455,2.719319793360441,3.872983346207417,6.7149087856798175,2033.1081000000004,388.87839999999994,0.0576,0.7200096106074525,2,3,2,2,1,3,13,0.2987103165373456,0.18440970530109488,0.054545454545454536,0.5065714285714286,0.452025974025974,0.7905525420037426,0.4474817474391591,0.6190171447214509,0,0,0,0,0,0,0,0,0,0,4.98,Excellent
310150852536272,volte,29.92,22.27,0.44,20.92,-92.38,14.85,21.07,4.43,6.9610993920782995,4.298171641400327,-9.408571428571435,0.6748456737504098,0.1796,0.032256160000000006,29.788352000000003,0.016523899999999998,83.7481202276904,4.157443251888654,1.2857756768371293,625.9264000000001,9.7988,65.7855,0.9478930675124604,1.2801182638590463,0.7893,0.5326556902911985,3.4314032237192214,3.1471649773142003,0.3646431135879093,1.691939133945844,5.469917732470938,3.8535697735995385,220.52249999999998,495.9529,0.1936,0.8765599912447423,3,3,3,3,0,2,14,0.3085890807271331,0.31849898287295225,0.037724601890487944,0.743492544857215,0.7057679429667271,0.9183216738260921,0.6867736716491751,0.8025476727376336,0,0,0,0,0,0,0,0,0,0,4.53,Excellent
310150196504946,video,6.1,35.1,1.5,9.58,-102.11,74.72,67.14,14.26,3.3331668455561028,1.8300914063551117,-2.9385714285714215,0.3992439211945993,0.7093,0.5031064900000001,6.0085,0.07631476666666666,79.26937468009929,3.996086157550117,0.16897506925207756,58.437999999999995,52.650000000000006,1065.5072,0.14059289697681243,0.16644044321329637,0.3286,0.13119155250454534,1.9600947840472698,3.586292865338835,0.9162907318741551,2.725235025856311,2.4698178070456938,8.644073113989723,5583.078399999999,1232.01,2.25,0.6163405619563866,2,2,2,1,1,1,9,0.36612010536175754,0.23003757012697534,0.1214340458145278,0.7191111111111111,0.5976770652965834,0.600476920073652,0.3104484810874401,0.45546270058054605,0,0,1,0,0,0,0,0,0,0,3.81,Good
310150153505232,volte,19.24,20.08,0.54,15.3,-97.01,34.87,38.13,0.77,5.124510760607467,3.7545047515363716,-6.010000000000005,0.5398631337366993,0.365,0.13322499999999998,19.136104,0.003466283333333334,83.38148384028787,4.1451461492521,0.9127134724857685,294.372,10.8432,26.849899999999998,0.3910043444927166,0.9077848197343454,0.6187,0.33401332084289587,3.0076608444192647,3.0483247236731614,0.43178241642553783,0.5709795465857378,4.386342439892261,5.90508255657785,1215.9168999999997,403.2063999999999,0.2916,0.783464332683993,3,3,3,2,0,2,13,0.29275061663742225,0.2100106080697486,0.006557097845524993,0.5800000000000001,0.5734429021544751,0.8382488011228737,0.511082979571249,0.6746658903470614,0,0,0,0,1,0,0,0,0,0,4.7,Excellent
310150180218637,gaming,7.22,15.63,0.96,5.01,-113.14,31.57,28.49,40.92,2.0598977310829234,3.505028376435136,-7.439999999999998,0.22885015647819734,0.3003,0.09018009,7.150688,0.2942148,81.78895321127183,4.0897901563946375,0.43415514131088384,36.1722,15.0048,1291.8444000000002,0.1698880976602238,0.4299872519542994,0.7151000000000001,0.16365074689755893,2.1065702090680882,2.8112082932048366,0.6729444732424258,3.735763040012787,2.6870057685088806,5.618718715152059,996.6649,244.29690000000002,0.9216,0.3940755677828125,1,3,2,2,2,2,12,0.20924107291737343,0.08957848196758307,0.05451282051282052,0.34846291407647106,0.29395009356365054,0.7850044866660699,0.19965033888977904,0.49232741277792447,0,0,0,0,0,0,0,0,0,0,4.19,Excellent
310150278817575,gaming,37.86,9.94,0.26,30.0,-102.57,28.41,23.48,21.57,9.967226258835993,3.7984489382326334,-32.56999999999999,0.7454621322762363,0.25945,0.0673143025,37.761564,0.11708914999999998,84.81367863648728,4.192200230181023,3.460694698354662,1135.8,2.5844,612.8037,1.2254901960784315,3.4516968921389397,0.7652,0.570427623617776,3.659965443949294,2.392425796993835,0.23111172096338664,3.1166215908294443,6.153048025166064,5.330103188494571,807.1281,98.80359999999999,0.06760000000000001,0.950212931632136,3,3,3,3,1,3,16,0.3670744467192132,0.3872626223815879,0.02533333333333333,1.0,0.9746666666666667,0.8742418730451984,0.7692683129932328,0.8217550930192157,0,0,0,0,0,0,0,0,0,0,4.83,Excellent
310150954036417,gaming,0.5,49.1,3.54,-5.0,-108.83,73.17,56.67,85.32,0.39640916116311387,1.261323019208077,11.170000000000002,0.09321927811391613,0.6492,0.42146064,0.4823,0.5521626,72.2439664997336,3.7004005492023184,0.00998003992015968,-2.5,173.814,6242.8643999999995,-0.08670019074041962,0.009626746506986028,0.4333,0.04039191320675986,0.4054651081081644,3.914021008090819,1.5129270120532565,4.458061320949879,0.7071067811865476,8.553946457629952,5353.8489,2410.81,12.531600000000001,-0.6487212707001282,0,2,0,1,3,0,6,0.4040917874052114,0.3293170207465434,0.0,0.8045454545454545,0.8045454545454545,0.4000627792086198,0.07768273176159678,0.2388727554851083,3,0,0,0,0,0,1,1,0,1,1.92,Poor
310150673284588,volte,10.04,9.69,0.85,7.38,-88.46,38.39,28.77,13.98,2.6938013061959603,3.727075184389877,13.854285714285723,0.47544576316652265,0.3358,0.11276164,9.95466,0.04301179999999999,82.36735622815911,4.110254742265356,0.9391955098222637,74.09519999999999,8.2365,536.6922000000001,0.24790057104467586,0.9312123479887746,0.7122999999999999,0.33866001710351407,2.401525040848949,2.3693087250369538,0.6151856390902334,2.7067159780890733,3.1685959035509716,6.1959664298638675,1473.7921000000001,93.89609999999999,0.7224999999999999,0.5219309017836224,2,3,2,2,1,2,12,0.2652465665686754,0.18983094690351812,0.02405128205128205,0.658042979344878,0.633991697293596,0.8261752937347042,0.4176163337409747,0.6218958137378394,0,0,0,0,1,0,0,0,0,0,4.25,Excellent
310150755197464,volte,16.14,26.8,1.2,10.28,-106.94,22.88,20.16,23.34,3.544233277399428,4.553876321550336,-8.76857142857142,0.37093513755178686,0.2152,0.04631104,15.94632,0.14369659999999998,80.59136684567281,4.046156378840638,0.5805755395683453,165.9192,32.16,534.0192,0.48582230623818523,0.5736086330935252,0.7984,0.2961546138213466,2.8414149131696336,3.3250360206965914,0.7884573603642702,3.1921210875593813,4.017461885320134,4.7833042972405595,523.4943999999999,718.24,1.44,0.6422783110195458,2,3,3,3,1,1,13,0.24354566602097957,0.12378359404330375,0.1117948717948718,0.43657142857142855,0.32477655677655676,0.8311871454759843,0.36810035184925277,0.5996437486626185,0,0,0,0,1,0,0,0,0,0,3.86,Good
310150133877350,gaming,19.73,5.0,0.17,18.32,-95.76,36.93,32.63,24.06,6.106858400549159,3.2307937577569805,-9.074285714285722,0.6020664421328723,0.3478,0.12096484,19.696459,0.10329760000000002,85.32459104409105,4.208336117965658,3.2883333333333336,361.4536,0.8500000000000001,888.5358,0.5447517097829319,3.2827431666666667,0.6737,0.40561216206491607,3.0315819264476884,1.791759469228055,0.15700374880966478,3.221272949467922,4.441846462902562,6.0770058416953985,1363.8249,25.0,0.028900000000000006,0.8399069387470199,3,3,3,2,1,3,15,0.3078559234779378,0.23280275157306224,0.0,0.6662857142857143,0.6662857142857143,0.8390300166523911,0.5526658236951523,0.6958479201737717,0,0,0,0,0,0,0,0,0,0,4.98,Excellent
310150698529781,gaming,2.26,30.19,1.5,0.71,-99.69,61.4,55.18,0.71,1.122742929502775,2.012927394698337,12.152857142857144,0.2673828976781616,0.5829,0.33977240999999997,2.2260999999999997,0.0035133166666666657,79.38721468009929,4.000628042364013,0.07245912151330554,1.6045999999999998,45.285000000000004,43.593999999999994,0.012637949448202207,0.07137223469060595,0.44820000000000004,0.11984101473935203,1.1817271953786161,3.440097530619712,0.9162907318741551,0.5364933705145685,1.5033296378372907,7.835815209663893,3769.96,911.4361000000001,2.25,0.06853810787240788,1,2,1,1,0,1,6,0.2752362319473931,0.21877742982517667,0.006046155156263305,0.5711111111111111,0.5650649559548478,0.6858948200099769,0.21045465187634327,0.4481747359431601,0,0,0,0,0,0,0,0,0,0,3.48,Good
